system:index,B1_median,B2_count,B2_median,B3_median,B4_median,B5_median,B6_median,B7_median,cloud_cover,date,img_qual,lat,lon,radsat_qa_median,sensor,solar_az,solar_zen,sr_atmos_opacity_median,sr_cloud_qa_median,.geo
1_2_LE07_023030_20060520_0000000000000000000c,665.0,15,1004.0,830.0,3583.0,2196.0,2842.0,1196.0,9.0,2006-05-20,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,136.193954,29.010921,234.0,0.0,
1_2_LE07_023030_20060605_0000000000000000000c,390.0,15,723.0,481.0,3993.0,2088.0,2950.0,1012.0,2.0,2006-06-05,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,132.3302,27.187073,163.0,0.0,
1_2_LE07_023030_20060621_0000000000000000000c,20000.0,15,20000.0,20000.0,7852.0,5085.0,2413.0,4849.0,89.0,2006-06-21,9.0,42.57920237127665,-88.50060354143525,14.0,LANDSAT_7,129.854797,26.968388,611.0,34.0,
1_2_LE07_023030_20060707_0000000000000000000c,412.0,15,647.0,461.0,3629.0,1903.0,2970.0,865.0,1.0,2006-07-07,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,129.774506,28.132431,300.0,0.0,
1_2_LE07_023030_20060723_0000000000000000000c,228.0,6,470.0,260.0,3585.0,1756.0,2945.0,670.0,5.0,2006-07-23,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,132.232285,30.415134,196.0,0.0,
1_2_LE07_023030_20060808_0000000000000000000c,1308.0,15,1429.0,1340.0,3447.0,1745.0,2683.0,1115.0,47.0,2006-08-08,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,136.630188,33.636364,304.0,2.0,
1_2_LE07_023030_20060824_0000000000000000000c,582.0,15,571.0,404.0,1538.0,440.0,2881.0,217.0,86.0,2006-08-24,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,142.052429,37.674587,588.0,8.0,
1_2_LE07_023030_20060925_0000000000000000000c,281.0,15,465.0,363.0,2485.0,1750.0,2902.0,817.0,9.0,2006-09-25,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,152.605408,47.66473,58.0,0.0,
1_2_LE07_023030_20070507_0000000000000000000c,985.0,2,1183.0,1158.0,3071.0,2377.0,2772.0,1572.0,48.0,2007-05-07,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,139.582336,31.714531,315.0,0.0,
1_2_LE07_023030_20070523_0000000000000000000c,20000.0,15,20000.0,20000.0,6583.0,5261.0,2600.0,4656.0,79.0,2007-05-23,9.0,42.57920237127665,-88.50060354143525,14.0,LANDSAT_7,135.593643,28.53891,344.0,34.0,
1_2_LE07_023030_20070608_0000000000000000000c,352.0,15,408.0,267.0,1987.0,710.0,2892.0,309.0,58.0,2007-06-08,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,131.889771,26.999619,352.0,8.0,
1_2_LE07_023030_20070624_0000000000000000000c,20000.0,15,20000.0,20000.0,7811.0,20000.0,2836.0,5300.0,34.0,2007-06-24,9.0,42.57920237127665,-88.50060354143525,46.0,LANDSAT_7,129.759338,27.036674,620.0,34.0,
1_2_LE07_023030_20070710_0000000000000000000c,2708.0,15,2886.0,2977.0,4865.0,3831.0,2870.0,2779.0,47.0,2007-07-10,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,130.132858,28.412769,362.0,8.0,
1_2_LE07_023030_20070811_0000000000000000000c,2131.0,15,2200.0,2108.0,3900.0,1957.0,2607.0,1436.0,92.0,2007-08-11,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,137.625992,34.24173,391.0,2.0,
1_2_LE07_023030_20070928_0000000000000000000c,279.0,1,415.0,341.0,2463.0,1744.0,2918.0,853.0,0.0,2007-09-28,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,153.477646,48.580547,67.0,0.0,
1_2_LE07_023030_20080509_0000000000000000000c,3573.0,15,3599.0,3604.0,4340.0,3350.0,2563.0,2932.0,93.0,2008-05-09,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,138.697113,31.121826,447.0,2.0,
1_2_LE07_023030_20080525_0000000000000000000c,20000.0,15,20000.0,20000.0,6532.0,2993.0,2314.0,2715.0,100.0,2008-05-25,9.0,42.57920237127665,-88.50060354143525,14.0,LANDSAT_7,134.651031,28.233349,,34.0,
1_2_LE07_023030_20080610_0000000000000000000c,260.0,15,600.0,332.0,3867.0,1937.0,2955.0,881.0,8.0,2008-06-10,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,131.079742,26.991344,147.0,0.0,
1_2_LE07_023030_20080626_0000000000000000000c,600.0,15,841.0,673.0,4035.0,2018.0,2881.0,1036.0,21.0,2008-06-26,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,129.345245,27.288048,369.0,0.0,
1_2_LE07_023030_20080712_0000000000000000000c,20000.0,15,20000.0,20000.0,20000.0,20000.0,2547.0,5465.0,83.0,2008-07-12,9.0,42.57920237127665,-88.50060354143525,62.0,LANDSAT_7,130.149094,28.877804,201.0,34.0,
1_2_LE07_023030_20080728_0000000000000000000c,296.0,15,516.0,316.0,3623.0,1879.0,2970.0,756.0,3.0,2008-07-28,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,133.365265,31.506855,256.0,0.0,
1_2_LE07_023030_20080813_0000000000000000000c,372.0,15,448.0,280.0,2469.0,1069.0,2913.0,400.0,92.0,2008-08-13,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,138.208603,35.022251,391.0,8.0,
1_2_LE07_023030_20080829_0000000000000000000c,271.0,2,460.0,303.0,3099.0,1840.0,2970.0,832.0,7.0,2008-08-29,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,143.753052,39.317291,155.0,0.0,
1_2_LE07_023030_20080930_0000000000000000000c,2394.0,15,2158.0,1934.0,2300.0,1242.0,2741.0,702.0,57.0,2008-09-30,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,153.872864,49.617592,233.0,2.0,
1_2_LE07_023030_20090512_0000000000000000000c,452.0,15,725.0,615.0,2856.0,2283.0,2939.0,1236.0,0.0,2009-05-12,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,138.445251,30.422905,131.0,4.0,
1_2_LE07_023030_20090613_0000000000000000000c,20000.0,15,20000.0,20000.0,5731.0,3742.0,2709.0,2411.0,63.0,2009-06-13,9.0,42.57920237127665,-88.50060354143525,14.0,LANDSAT_7,131.174683,26.779106,298.0,34.0,
1_2_LE07_023030_20090715_0000000000000000000c,1496.0,15,1676.0,1529.0,4379.0,2032.0,2696.0,1157.0,51.0,2009-07-15,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,131.138306,29.050819,304.0,2.0,
1_2_LE07_023030_20090731_0000000000000000000c,3558.0,15,3706.0,3749.0,5113.0,4417.0,2836.0,3632.0,18.0,2009-07-31,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,134.69986,31.831238,226.0,2.0,
1_2_LE07_023030_20090901_0000000000000000000c,256.0,15,490.0,289.0,2973.0,1745.0,2929.0,753.0,1.0,2009-09-01,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,145.32457,39.9119,147.0,0.0,
1_2_LE07_023030_20090917_0000000000000000000c,20000.0,15,20000.0,20000.0,7265.0,5541.0,2716.0,4508.0,48.0,2009-09-17,9.0,42.57920237127665,-88.50060354143525,14.0,LANDSAT_7,150.652557,44.949661,359.0,34.0,
1_2_LE07_023030_20100515_0000000000000000000c,20000.0,15,3889.0,20000.0,4628.0,1827.0,2355.0,1575.0,100.0,2010-05-15,9.0,42.57920237127665,-88.50060354143525,10.0,LANDSAT_7,138.535568,29.620682,,56.0,
1_2_LE07_023030_20100616_0000000000000000000c,313.0,15,586.0,340.0,4224.0,2051.0,2950.0,852.0,52.0,2010-06-16,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,131.584473,26.499908,255.0,0.0,
1_2_LE07_023030_20100702_0000000000000000000c,224.0,15,506.0,307.0,3766.0,1943.0,2975.0,793.0,0.0,2010-07-02,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,130.692474,27.238056,115.0,0.0,
1_2_LE07_023030_20100718_0000000000000000000c,829.0,15,1039.0,863.0,3948.0,2077.0,2842.0,1029.0,64.0,2010-07-18,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,132.389084,29.191486,337.0,0.0,
1_2_LE07_023030_20100803_0000000000000000000c,482.0,8,614.0,420.0,3249.0,1956.0,2939.0,838.0,15.0,2010-08-03,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,136.263412,32.141273,352.0,0.0,
1_2_LE07_023030_20100819_0000000000000000000c,268.0,15,505.0,332.0,3134.0,1908.0,2960.0,799.0,31.0,2010-08-19,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,141.449539,35.960739,284.0,0.0,
1_2_LE07_023030_20100904_0000000000000000000c,273.0,11,518.0,328.0,3007.0,2003.0,2897.0,910.0,37.0,2010-09-04,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,147.016525,40.529987,115.0,0.0,
1_2_LE07_023030_20110502_0000000000000000000c,520.0,4,711.0,779.0,2059.0,2505.0,2913.0,1586.0,25.0,2011-05-02,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,142.214752,32.614292,66.0,0.0,
1_2_LE07_023030_20110603_0000000000000000000c,537.0,15,800.0,539.0,3788.0,2133.0,2955.0,955.0,73.0,2011-06-03,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,134.575821,26.810829,520.0,0.0,
1_2_LE07_023030_20110705_0000000000000000000c,284.0,9,539.0,352.0,3894.0,2083.0,3000.0,907.0,3.0,2011-07-05,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,131.323547,27.317669,144.0,0.0,
1_2_LE07_023030_20110721_0000000000000000000c,293.0,15,445.0,296.0,2856.0,1376.0,2985.0,523.0,10.0,2011-07-21,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,133.418579,29.465424,232.0,0.0,
1_2_LE07_023030_20110806_0000000000000000000c,244.0,15,422.0,249.0,2647.0,1289.0,2950.0,525.0,41.0,2011-08-06,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,137.548004,32.595959,294.0,4.0,
1_2_LE07_023030_20110822_0000000000000000000c,699.0,15,924.0,707.0,3629.0,2011.0,2924.0,1042.0,4.0,2011-08-22,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,142.83078,36.570961,178.0,0.0,
1_2_LE07_023030_20110907_0000000000000000000c,207.0,15,436.0,277.0,3147.0,1761.0,2924.0,732.0,0.0,2011-09-07,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,148.337051,41.278088,94.0,0.0,
1_2_LE07_023030_20110923_0000000000000000000c,1022.0,15,1198.0,1132.0,2841.0,2037.0,2790.0,1580.0,59.0,2011-09-23,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,153.358337,46.525166,264.0,0.0,
1_2_LE07_023030_20120520_0000000000000000000c,1019.0,3,1230.0,993.0,3907.0,2104.0,2875.0,1105.0,33.0,2012-05-20,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,138.014175,28.359772,572.0,0.0,
1_2_LE07_023030_20120605_0000000000000000000c,305.0,5,541.0,369.0,2550.0,1070.0,2934.0,519.0,12.0,2012-06-05,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,134.329773,26.507824,178.0,0.0,
1_2_LE07_023030_20120621_0000000000000000000c,20000.0,15,20000.0,20000.0,6343.0,3000.0,2404.0,2383.0,73.0,2012-06-21,9.0,42.57920237127665,-88.50060354143525,14.0,LANDSAT_7,131.975845,26.269325,221.0,34.0,
1_2_LE07_023030_20120707_0000000000000000000c,373.0,15,608.0,465.0,3582.0,1978.0,3015.0,1005.0,12.0,2012-07-07,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,132.022186,27.432377,178.0,0.0,
1_2_LE07_023030_20120723_0000000000000000000c,3297.0,15,3485.0,3591.0,5328.0,4628.0,2676.0,4201.0,21.0,2012-07-23,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,134.598221,29.738663,210.0,2.0,
1_2_LE07_023030_20120808_0000000000000000000c,2744.0,10,2805.0,2725.0,4288.0,2323.0,2500.0,1829.0,71.0,2012-08-08,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,139.075027,33.003578,358.0,2.0,
1_2_LE07_023030_20120909_0000000000000000000c,270.0,15,446.0,301.0,2509.0,1700.0,2918.0,796.0,17.0,2012-09-09,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,150.024948,41.93615,51.0,0.0,
1_2_LE07_023030_20120925_0000000000000000000c,286.0,6,506.0,377.0,2457.0,1753.0,2934.0,822.0,7.0,2012-09-25,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,154.93515,47.267181,79.0,0.0,
1_2_LE07_023030_20130507_0000000000000000000c,509.0,12,692.0,703.0,2194.0,2347.0,2965.0,1442.0,0.0,2013-05-07,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,141.932205,30.914951,63.0,4.0,
1_2_LE07_023030_20130608_0000000000000000000c,1595.0,15,1779.0,1685.0,4147.0,1944.0,2635.0,1296.0,88.0,2013-06-08,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,134.325119,26.197952,529.0,2.0,
1_2_LE07_023030_20130624_0000000000000000000c,2948.0,15,3070.0,2975.0,4775.0,2164.0,2600.0,1755.0,97.0,2013-06-24,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,132.185547,26.256828,392.0,2.0,
1_2_LE07_023030_20130710_0000000000000000000c,394.0,9,494.0,379.0,1907.0,839.0,2950.0,412.0,14.0,2013-07-10,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,132.542755,27.677608,276.0,4.0,
1_2_LE07_023030_20130827_0000000000000000000c,795.0,15,974.0,849.0,3104.0,1676.0,2807.0,903.0,38.0,2013-08-27,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,145.554855,37.878807,346.0,4.0,
1_2_LE07_023030_20130912_0000000000000000000c,243.0,15,467.0,336.0,2727.0,1795.0,2955.0,791.0,45.0,2013-09-12,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,151.001785,42.808022,140.0,0.0,
1_2_LE07_023030_20130928_0000000000000000000c,1963.0,15,2042.0,1986.0,3348.0,1840.0,2621.0,1261.0,18.0,2013-09-28,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,155.756287,48.197144,67.0,2.0,
1_2_LE07_023030_20140510_0000000000000000000c,528.0,15,731.0,710.0,2288.0,2403.0,2945.0,1476.0,8.0,2014-05-10,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,141.889084,30.088829,157.0,4.0,
1_2_LE07_023030_20140526_0000000000000000000c,569.0,15,891.0,680.0,3049.0,1645.0,2870.0,850.0,69.0,2014-05-26,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,138.038666,27.147125,334.0,0.0,
1_2_LE07_023030_20140627_0000000000000000000c,301.0,15,593.0,345.0,4037.0,1947.0,2955.0,815.0,24.0,2014-06-27,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,132.898285,26.143394,241.0,0.0,
1_2_LE07_023030_20140713_0000000000000000000c,253.0,15,524.0,284.0,3844.0,1834.0,2970.0,786.0,13.0,2014-07-13,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,133.745453,27.751221,147.0,0.0,
1_2_LE07_023030_20140729_0000000000000000000c,391.0,15,600.0,408.0,3661.0,1858.0,2934.0,793.0,8.0,2014-07-29,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,136.98233,30.443123,301.0,0.0,
1_2_LE07_023030_20140814_0000000000000000000c,1130.0,15,1403.0,1236.0,3919.0,2195.0,2886.0,1429.0,5.0,2014-08-14,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,141.806595,34.061405,189.0,8.0,
1_2_LE07_023030_20150513_0000000000000000000c,383.0,15,698.0,543.0,2850.0,2185.0,2886.0,1198.0,1.0,2015-05-13,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,142.171387,29.220406,91.0,4.0,
1_2_LE07_023030_20150716_0000000000000000000c,20000.0,14,20000.0,20000.0,7393.0,2572.0,2440.0,2151.0,95.0,2015-07-16,9.0,42.57920237127665,-88.50060354143525,14.0,LANDSAT_7,135.062622,27.857491,391.0,34.0,
1_2_LE07_023030_20150801_0000000000000000000c,20000.0,15,20000.0,20000.0,7921.0,20000.0,2690.0,4347.0,30.0,2015-08-01,9.0,42.57920237127665,-88.50060354143525,46.0,LANDSAT_7,138.613037,30.736542,225.0,34.0,
1_2_LE07_023030_20150817_0000000000000000000c,304.0,15,506.0,359.0,2970.0,1830.0,2970.0,764.0,22.0,2015-08-17,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,143.582626,34.529037,294.0,0.0,
1_2_LE07_023030_20150902_0000000000000000000c,510.0,15,637.0,392.0,2919.0,1754.0,2975.0,764.0,5.0,2015-09-02,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,149.024231,39.103703,441.0,0.0,
1_2_LE07_023030_20160515_0000000000000000000c,1348.0,15,1654.0,1532.0,3801.0,2968.0,2790.0,1943.0,9.0,2016-05-15,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,142.81221,28.312847,273.0,8.0,
1_2_LE07_023030_20160702_0000000000000000000c,396.0,15,681.0,498.0,4228.0,1931.0,2902.0,925.0,16.0,2016-07-02,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,135.073166,25.891777,194.0,0.0,
1_2_LE07_023030_20160718_0000000000000000000c,1841.0,15,1971.0,1886.0,3612.0,1629.0,2585.0,1158.0,30.0,2016-07-18,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,136.735184,27.918949,102.0,2.0,
1_2_LE07_023030_20160803_0000000000000000000c,374.0,12,353.0,233.0,1191.0,362.0,2934.0,155.0,18.0,2016-08-03,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,140.539536,30.992733,391.0,8.0,
1_2_LE07_023030_20160819_0000000000000000000c,722.0,15,937.0,721.0,4237.0,1865.0,2807.0,901.0,99.0,2016-08-19,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,145.599625,34.966137,292.0,0.0,
1_2_LE07_023030_20160904_0000000000000000000c,3743.0,7,3806.0,3765.0,5007.5,1677.0,2491.0,1397.0,33.0,2016-09-04,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,150.95137,39.709843,235.0,2.0,
1_2_LE07_023030_20160920_0000000000000000000c,270.0,5,523.0,447.0,2289.0,1702.0,2975.0,839.0,0.0,2016-09-20,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,155.877869,45.021976,41.0,0.0,
1_2_LE07_023030_20170705_0000000000000000000c,1893.0,15,2013.0,1938.0,3442.0,2447.0,2853.0,1685.0,26.0,2017-07-05,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,135.145172,26.166702,294.0,2.0,
1_2_LE07_023030_20170721_0000000000000000000c,20000.0,15,20000.0,20000.0,6445.0,3004.0,2335.0,2639.0,89.0,2017-07-21,9.0,42.57920237127665,-88.50060354143525,14.0,LANDSAT_7,137.226059,28.389248,,34.0,
1_2_LE07_023030_20170806_0000000000000000000c,922.0,15,1020.0,876.0,3020.0,1546.0,2881.0,920.0,69.0,2017-08-06,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,141.309647,31.629818,544.0,4.0,
1_2_LE07_023030_20170822_0000000000000000000c,242.0,15,321.0,169.0,1575.0,591.0,2939.0,217.0,29.0,2017-08-22,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,146.471573,35.749123,199.0,4.0,
1_2_LE07_023030_20170923_0000000000000000000c,394.0,15,579.0,500.0,2270.0,1993.0,2985.0,938.0,0.0,2017-09-23,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,156.587875,45.995457,170.0,0.0,
1_2_LE07_023030_20180505_0000000000000000000c,523.0,7,664.0,762.0,1832.0,2477.0,2985.0,1578.0,0.0,2018-05-05,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,144.246933,30.994675,32.0,0.0,
1_2_LE07_023030_20180708_0000000000000000000c,205.0,15,483.0,253.0,4083.0,1864.0,2985.0,763.0,0.0,2018-07-08,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,133.881393,26.919136,111.0,0.0,
1_2_LE07_023030_20180724_0000000000000000000c,207.0,15,266.0,157.0,1118.0,360.0,2950.0,153.0,8.0,2018-07-24,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,136.273697,29.352215,293.0,4.0,
1_2_LE07_023030_20180809_0000000000000000000c,20000.0,15,20000.0,20000.0,7505.0,4994.0,2670.0,3433.0,35.0,2018-08-09,9.0,42.57920237127665,-88.50060354143525,14.0,LANDSAT_7,140.55899,32.748436,390.0,34.0,
1_2_LE07_023030_20180910_0000000000000000000c,20000.0,15,20000.0,20000.0,6677.0,5983.0,2830.0,4982.0,43.0,2018-09-10,9.0,42.57920237127665,-88.50060354143525,14.0,LANDSAT_7,151.03392,41.908558,293.0,34.0,
1_2_LE07_023030_20180926_0000000000000000000c,379.0,15,601.0,464.0,2929.0,2173.0,2881.0,971.0,23.0,2018-09-26,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,155.697525,47.320213,61.0,4.0,
1_2_LE07_023030_20190625_0000000000000000000c,256.0,15,533.0,288.0,4113.0,1779.0,2945.0,735.0,31.0,2019-06-25,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,129.456375,27.208649,134.0,0.0,
1_2_LE07_023030_20190711_0000000000000000000c,295.0,15,327.0,210.0,1151.0,409.0,2918.0,201.0,6.0,2019-07-11,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,129.78064,28.73708,213.0,8.0,
1_2_LE07_023030_20190727_0000000000000000000c,305.0,15,542.0,300.0,3869.0,1772.0,2945.0,688.0,10.0,2019-07-27,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,132.577545,31.319515,294.0,0.0,
1_2_LE07_023030_20190812_0000000000000000000c,20000.0,15,4104.0,4125.0,5368.0,1492.0,2449.0,1292.0,80.0,2019-08-12,9.0,42.57920237127665,-88.50060354143525,2.0,LANDSAT_7,137.106339,34.791645,,2.0,
1_2_LE07_023030_20190828_0000000000000000000c,311.0,15,499.0,312.0,3824.0,1818.0,2918.0,755.0,48.0,2019-08-28,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,142.461823,39.038784,191.0,0.0,
1_2_LE07_023030_20190913_0000000000000000000c,235.0,15,466.0,293.0,3159.0,1648.0,2929.0,675.0,17.0,2019-09-13,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,147.789856,43.929165,110.0,0.0,
1_2_LE07_023030_20200526_0000000000000000000c,939.0,10,1215.0,1058.0,3103.0,2156.0,2870.0,1460.0,13.0,2020-05-26,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,127.978302,30.431297,200.0,0.0,
1_2_LE07_023030_20200611_0000000000000000000c,236.0,15,526.0,260.0,4140.0,1757.0,2939.0,762.0,0.0,2020-06-11,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,124.321342,29.529533,135.0,0.0,
1_2_LE07_023030_20200627_0000000000000000000c,513.0,15,770.0,619.0,4206.0,1788.0,2870.0,867.0,12.0,2020-06-27,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,122.61055,30.098919,294.0,0.0,
1_2_LE07_023030_20200713_0000000000000000000c,310.0,15,516.0,276.0,4319.0,1820.0,2950.0,721.0,11.0,2020-07-13,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,123.446289,31.843235,172.0,0.0,
1_2_LE07_023030_20200729_0000000000000000000c,280.0,15,450.0,286.0,3549.0,1641.0,2955.0,624.0,5.0,2020-07-29,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,126.590454,34.525318,190.0,0.0,
1_2_LE07_023030_20200814_0000000000000000000c,243.0,15,452.0,288.0,3250.0,1586.0,2955.0,628.0,0.0,2020-08-14,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,131.341339,37.989719,158.0,0.0,
1_2_LE07_023030_20200915_0000000000000000000c,536.0,15,679.0,500.0,2798.0,1649.0,2924.0,745.0,0.0,2020-09-15,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,142.282303,46.907452,327.0,0.0,
1_2_LE07_023031_19990704_0000000000000000000c,303.0,15,577.0,369.0,3970.0,1995.0,2995.0,815.0,0.0,1999-07-04,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,128.191055,26.626633,138.0,0.0,
1_2_LE07_023031_19990704_00000000000000000012,504.5,15,787.0,787.0,3527.0,2929.0,3000.0,1692.0,0.0,1999-07-04,9.0,41.8413995109735,-88.85109780243819,0.0,LANDSAT_7,128.191055,26.626633,196.0,0.0,
1_2_LE07_023031_19990720_0000000000000000000c,402.0,15,637.0,468.0,3783.0,2058.0,2929.0,833.0,88.0,1999-07-20,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,130.404526,28.647572,322.0,0.0,
1_2_LE07_023031_19990720_00000000000000000012,20000.0,15,20000.0,20000.0,20000.0,5341.0,2716.0,4106.0,88.0,1999-07-20,9.0,41.8413995109735,-88.85109780243819,30.0,LANDSAT_7,130.404526,28.647572,721.0,34.0,
1_2_LE07_023031_19990805_0000000000000000000c,288.0,15,563.0,467.0,3378.0,2066.0,2985.0,958.0,7.0,1999-08-05,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,134.821304,31.600121,101.0,0.0,
1_2_LE07_023031_19990805_00000000000000000012,312.0,15,584.0,505.0,4360.0,2323.0,2975.0,1102.0,7.0,1999-08-05,9.0,41.8413995109735,-88.85109780243819,0.0,LANDSAT_7,134.821304,31.600121,143.0,0.0,
1_2_LE07_023031_19990821_0000000000000000000c,20000.0,15,20000.0,20000.0,20000.0,3618.0,2246.0,3501.0,99.0,1999-08-21,9.0,42.57920237127665,-88.50060354143525,30.0,LANDSAT_7,140.465332,35.399036,288.0,34.0,
1_2_LE07_023031_19990821_00000000000000000012,20000.0,15,20000.0,20000.0,20000.0,3326.0,2335.0,2968.0,99.0,1999-08-21,9.0,41.8413995109735,-88.85109780243819,30.0,LANDSAT_7,140.465332,35.399036,287.0,34.0,
1_2_LE07_023031_19990906_0000000000000000000c,279.0,15,531.0,441.0,2863.0,2017.0,2960.0,1026.0,6.0,1999-09-06,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,146.36969,39.935074,87.0,0.0,
1_2_LE07_023031_19990906_00000000000000000012,435.0,15,691.0,662.0,4088.0,2474.0,2950.0,1171.0,6.0,1999-09-06,9.0,41.8413995109735,-88.85109780243819,0.0,LANDSAT_7,146.36969,39.935074,42.0,0.0,
1_2_LE07_023031_19990922_0000000000000000000c,484.0,15,697.0,639.0,2607.0,2091.0,2897.0,1104.0,0.0,1999-09-22,9.0,42.57920237127665,-88.50060354143525,0.0,LANDSAT_7,151.770813,45.055462,87.0,0.0,
