"","system.index","B1_median","B2_count","B2_median","B3_median","B4_median","B5_median","cloud_cover","date","img_qual","lat","lon","radsat_qa_median","sensor","solar_az","solar_zen","sr_atmos_opacity_median","sr_cloud_qa_median",".geo","dvi","date1","year","prediction"
"15178","1_1_LT05_041035_20100809_20",1138,15,1523,1799,2315,2774,1,"09-08-10",9,35.95227526,-117.5603451,0,"LANDSAT_5",126.283638,29.951763,8,0,NA,516,2010-08-09,2010,0.370518000000002
"15179","1_1_LT05_041035_20100825_20",1159,15,1527,1907,2398,2912,3,"25-08-10",9,35.95227526,-117.5603451,0,"LANDSAT_5",133.684875,33.390266,8,4,NA,491,2010-08-25,2010,0.346398000000003
"15180","1_1_LT05_041035_20100910_20",1183,15,1562,1955,2415,2969,0,"10-09-10",9,35.95227526,-117.5603451,0,"LANDSAT_5",141.02951,37.579712,8,4,NA,460,2010-09-10,2010,0.358547333333336
"15181","1_1_LT05_041035_20100926_20",1237,15,1643,2060,2542,3116,0,"26-09-10",9,35.95227526,-117.5603451,0,"LANDSAT_5",147.469803,42.382206,8,4,NA,482,2010-09-26,2010,0.369680333333336
"15182","1_1_LT05_041035_20110508_20",1198,15,1599,1878,2483,2693,43,"08-05-11",9,35.95227526,-117.5603451,0,"LANDSAT_5",127.312744,27.577591,8,0,NA,605,2011-05-08,2011,0.235132333333336
"15183","1_1_LT05_041035_20110524_20",1151,15,1440,1788,2401,2696,3,"24-05-11",9,35.95227526,-117.5603451,0,"LANDSAT_5",121.313248,25.053566,8,0,NA,613,2011-05-24,2011,0.406156666666669
"15184","1_1_LT05_041035_20110609_20",1162,15,1500,1811,2354,2735,3,"09-06-11",9,35.95227526,-117.5603451,0,"LANDSAT_5",116.472046,24.116821,8,0,NA,543,2011-06-09,2011,0.323364666666669
"15185","1_1_LT05_041035_20110625_20",1141,15,1506,1819,2303,2781,2,"25-06-11",9,35.95227526,-117.5603451,0,"LANDSAT_5",114.43676,24.489769,8,0,NA,484,2011-06-25,2011,0.276126000000002
"15186","1_1_LT05_041035_20110711_20",1159,15,1530,1846,2335,2698,2,"11-07-11",9,35.95227526,-117.5603451,0,"LANDSAT_5",115.887505,25.83976,8,0,NA,489,2011-07-11,2011,0.359432000000002
"15187","1_1_LT05_041035_20110727_20",1174,15,1500,1857,2304,2728,3,"27-07-11",9,35.95227526,-117.5603451,0,"LANDSAT_5",120.412231,27.928326,8,0,NA,447,2011-07-27,2011,0.367540000000002
"15188","1_1_LT05_041035_20110812_20",1199,15,1539,1845,2298,2646,14,"12-08-11",9,35.95227526,-117.5603451,0,"LANDSAT_5",126.990913,30.732796,8,0,NA,453,2011-08-12,2011,0.384455333333336
"15189","1_1_LT05_041035_20110828_20",1244,15,1577,1867,2339,2781,3,"28-08-11",9,35.95227526,-117.5603451,0,"LANDSAT_5",134.434006,34.283245,8,4,NA,472,2011-08-28,2011,0.311029000000002
"15190","1_1_LT05_041035_20110929_20",1283,15,1638,2035,2455,2981,1,"29-09-11",9,35.95227526,-117.5603451,0,"LANDSAT_5",147.892822,43.425697,8,4,NA,420,2011-09-29,2011,0.353655333333336
"15413","1_1_LT05_042026_20100512_5",2483,15,2761,2645,3254,301,9,"12-05-10",9,48.93788635,-114.7324983,0,"LANDSAT_5",146.880569,34.212395,87,16,NA,609,2010-05-12,2010,-0.630222666666667
"15414","1_1_LT05_042026_20100512_17",322,15,541,454,1953,1228,9,"12-05-10",9,48.95887849,-115.6481574,0,"LANDSAT_5",146.880569,34.212395,74,0,NA,1499,2010-05-12,2010,0.774497666666669
"15415","1_1_LT05_042026_20100613_5",1405,15,1736,1722,2513,340,2,"13-06-10",9,48.93788635,-114.7324983,0,"LANDSAT_5",141.452438,30.040653,29,16,NA,791,2010-06-13,2010,-0.141706333333333
"15416","1_1_LT05_042026_20100613_17",304,15,482,387,2178,1182,2,"13-06-10",9,48.95887849,-115.6481574,0,"LANDSAT_5",141.452438,30.040653,9,0,NA,1791,2010-06-13,2010,-0.0143813333333335
"15417","1_1_LT05_042026_20100629_17",332,15,562,409,2616,1314,25,"29-06-10",9,48.95887849,-115.6481574,0,"LANDSAT_5",140.06633,30.42701,240,0,NA,2207,2010-06-29,2010,-0.402428333333333
"15418","1_1_LT05_042026_20100715_5",244,15,400,342,1539,1015,12,"15-07-10",9,48.93788635,-114.7324983,0,"LANDSAT_5",140.572418,32.258007,33,0,NA,1197,2010-07-15,2010,-0.868809333333332
"15419","1_1_LT05_042026_20100715_17",263,15,436,344,2307,1119,12,"15-07-10",9,48.95887849,-115.6481574,0,"LANDSAT_5",140.572418,32.258007,93,0,NA,1963,2010-07-15,2010,1.29434533333333
"15420","1_1_LT05_042026_20100816_5",169,15,307,196,1473,780,0,"16-08-10",9,48.93788635,-114.7324983,0,"LANDSAT_5",146.668304,39.279377,11,1,NA,1277,2010-08-16,2010,0.638053
"15421","1_1_LT05_042026_20100816_17",234,15,348,232,2027,971,0,"16-08-10",9,48.95887849,-115.6481574,0,"LANDSAT_5",146.668304,39.279377,66,1,NA,1795,2010-08-16,2010,0.819097000000002
"15422","1_1_LT05_042026_20110515_5",2717,15,3009,2955,3389,327,45,"15-05-11",9,48.93788635,-114.7324983,0,"LANDSAT_5",145.931778,33.706223,111,16,NA,434,2011-05-15,2011,-1.581334
"15423","1_1_LT05_042026_20110531_5",3112,15,3321,3194,3705,360,41,"31-05-11",9,48.93788635,-114.7324983,0,"LANDSAT_5",143.051453,31.079521,189,16,NA,511,2011-05-31,2011,-1.78365266666667
"15424","1_1_LT05_042026_20110702_5",1475,15,1722,1802,2533,345,3,"02-07-11",9,48.93788635,-114.7324983,0,"LANDSAT_5",139.454788,30.794746,51,16,NA,731,2011-07-02,2011,-0.294325666666666
"15425","1_1_LT05_042026_20110702_17",257,15,477,350,2333,1158,3,"02-07-11",9,48.95887849,-115.6481574,0,"LANDSAT_5",139.454788,30.794746,48,0,NA,1983,2011-07-02,2011,0.811957333333334
"15426","1_1_LT05_042026_20110718_5",846,15,1065,1096,2025,430,1,"18-07-11",9,48.93788635,-114.7324983,0,"LANDSAT_5",140.31633,32.852196,77,24,NA,929,2011-07-18,2011,0.801390333333332
"15427","1_1_LT05_042026_20110718_17",270,15,440,316,2326,1078,1,"18-07-11",9,48.95887849,-115.6481574,0,"LANDSAT_5",140.31633,32.852196,97,1,NA,2010,2011-07-18,2011,1.11422933333333
"15428","1_1_LT05_042026_20110803_5",232,15,384,295,1381,827,5,"03-08-11",9,48.93788635,-114.7324983,0,"LANDSAT_5",142.975388,36.051743,52,1,NA,1086,2011-08-03,2011,-0.0928356666666668
"15429","1_1_LT05_042026_20110803_17",217,15,396,277,2210,985,5,"03-08-11",9,48.95887849,-115.6481574,0,"LANDSAT_5",142.975388,36.051743,78,1,NA,1933,2011-08-03,2011,0.565109666666667
"15430","1_1_LT05_042026_20110819_5",139,15,273,201,1443,759,0,"19-08-11",9,48.93788635,-114.7324983,0,"LANDSAT_5",146.854568,40.187897,9,1,NA,1242,2011-08-19,2011,0.776168333333334
"15431","1_1_LT05_042026_20110819_17",194,15,362,243,2150,923,0,"19-08-11",9,48.95887849,-115.6481574,0,"LANDSAT_5",146.854568,40.187897,48,1,NA,1907,2011-08-19,2011,0.802106333333336
"15432","1_1_LT05_042026_20110904_5",138,15,260,185,1330,580,0,"04-09-11",9,48.93788635,-114.7324983,0,"LANDSAT_5",151.203186,45.081196,15,1,NA,1145,2011-09-04,2011,0.680933
"15433","1_1_LT05_042026_20110904_17",236,15,366,239,2033,837,0,"04-09-11",9,48.95887849,-115.6481574,0,"LANDSAT_5",151.203186,45.081196,33,1,NA,1794,2011-09-04,2011,0.785024666666668
"15434","1_1_LT05_042026_20110920_5",150,15,218,180,1079,429,4,"20-09-11",9,48.93788635,-114.7324983,0,"LANDSAT_5",155.379044,50.493206,8,1,NA,899,2011-09-20,2011,1.11425
"15435","1_1_LT05_042026_20110920_17",228,15,346,248,1946,746,4,"20-09-11",9,48.95887849,-115.6481574,0,"LANDSAT_5",155.379044,50.493206,8,1,NA,1698,2011-09-20,2011,0.887688333333335
"15667","1_1_LT05_042035_20100512_58",1717,17,2381,2947,3527,4440,1,"12-05-10",9,35.45556235,-119.7307017,0,"LANDSAT_5",126.176277,26.551571,63,0,NA,580,2010-05-12,2010,0.668954
"15668","1_1_LT05_042035_20100613_58",1779,17,2445,3045,3621,4525,3,"13-06-10",9,35.45556235,-119.7307017,0,"LANDSAT_5",116.050011,23.863045,51,0,NA,576,2010-06-13,2010,0.613412000000001
"15669","1_1_LT05_042035_20100629_58",1771,17,2448,3030,3631,4483,1,"29-06-10",9,35.45556235,-119.7307017,0,"LANDSAT_5",114.937317,24.515007,71,0,NA,601,2010-06-29,2010,0.561000333333334
"15670","1_1_LT05_042035_20100715_58",1504,17,2202,2709,3264,4316,2,"15-07-10",9,35.45556235,-119.7307017,0,"LANDSAT_5",117.297905,26.06918,89,0,NA,555,2010-07-15,2010,0.748354333333332
"15671","1_1_LT05_042035_20100731_58",1697,17,2320,2890,3507,4559,0,"31-07-10",9,35.45556235,-119.7307017,0,"LANDSAT_5",122.500771,28.347969,40,0,NA,617,2010-07-31,2010,0.671694333333333
"15672","1_1_LT05_042035_20100816_58",1522,17,2153,2685,3227,4308,0,"16-08-10",9,35.45556235,-119.7307017,0,"LANDSAT_5",129.45549,31.363731,41,0,NA,542,2010-08-16,2010,0.595303
"15673","1_1_LT05_042035_20100901_58",1515,17,2137,2675,3195,4325,0,"01-09-10",9,35.45556235,-119.7307017,0,"LANDSAT_5",136.965332,35.131363,38,0,NA,520,2010-09-01,2010,0.718557333333332
"15674","1_1_LT05_042035_20100917_58",1501,17,2086,2611,3195,4289,0,"17-09-10",9,35.45556235,-119.7307017,0,"LANDSAT_5",143.991241,39.614391,32,0,NA,584,2010-09-17,2010,0.694217333333333
"15675","1_1_LT05_042035_20110616_58",1712,17,2338,2880,3429,4460,2,"16-06-11",9,35.45556235,-119.7307017,0,"LANDSAT_5",115.171043,24.139755,75,0,NA,549,2011-06-16,2011,0.665979333333333
"15676","1_1_LT05_042035_20110702_58",1689,17,2339,2870,3418,4521,1,"02-07-11",9,35.45556235,-119.7307017,0,"LANDSAT_5",114.648453,24.982025,128,0,NA,548,2011-07-02,2011,0.659158666666666
"15677","1_1_LT05_042035_20110718_58",1680,17,2374,2871,3426,4477,1,"18-07-11",9,35.45556235,-119.7307017,0,"LANDSAT_5",117.543114,26.665417,30,0,NA,555,2011-07-18,2011,0.660127333333333
"15678","1_1_LT05_042035_20110803_58",1645,17,2292,2839,3439,4608,1,"03-08-11",9,35.45556235,-119.7307017,0,"LANDSAT_5",123.106064,29.067272,16,0,NA,600,2011-08-03,2011,0.579594
"15679","1_1_LT05_042035_20110819_58",1557,17,2240,2768,3345,4438,0,"19-08-11",9,35.45556235,-119.7307017,0,"LANDSAT_5",130.206818,32.1894,34,0,NA,577,2011-08-19,2011,0.627312333333333
"15680","1_1_LT05_042035_20110904_58",1576,17,2234,2703,3249,4297,0,"04-09-11",9,35.45556235,-119.7307017,0,"LANDSAT_5",137.677673,36.075634,25,0,NA,546,2011-09-04,2011,0.708664333333333
"15681","1_1_LT05_042035_20110920_58",1551,17,2084,2528,3047,3924,0,"20-09-11",9,35.45556235,-119.7307017,0,"LANDSAT_5",144.540833,40.628059,40,0,NA,519,2011-09-20,2011,0.367916333333335
"15683","1_1_LT05_042036_20110616_58",1694,17,2392,2876,3475,4498,57,"16-06-11",9,35.45556235,-119.7307017,0,"LANDSAT_5",111.799431,23.799141,79,0,NA,599,2011-06-16,2011,0.664154666666667
"15811","1_1_LT05_043026_20100620_17",300,15,514,406,2113,1115,57,"20-06-10",9,48.95887849,-115.6481574,0,"LANDSAT_5",140.636826,30.016701,141,0,NA,1707,2010-06-20,2010,0.602519333333333
"15812","1_1_LT05_043026_20100823_17",224,15,386,260,1952,826,22,"23-08-10",9,48.95887849,-115.6481574,0,"LANDSAT_5",148.52446,41.286865,96,1,NA,1692,2010-08-23,2010,1.02211833333334
"15813","1_1_LT05_043026_20110709_17",194,15,350,277,2128,923,10,"09-07-11",9,48.95887849,-115.6481574,0,"LANDSAT_5",139.587784,31.542622,9,1,NA,1851,2011-07-09,2011,0.924415000000004
"15814","1_1_LT05_043026_20110810_17",338,15,457,388,1219,610,6,"10-08-11",9,48.95887849,-115.6481574,0,"LANDSAT_5",144.571045,37.758297,55,1,NA,831,2011-08-10,2011,0.142439666666667
"15815","1_1_LT05_043026_20110826_17",203,15,343,226,1869,819,2,"26-08-11",9,48.95887849,-115.6481574,0,"LANDSAT_5",148.744507,42.247757,24,1,NA,1643,2011-08-26,2011,1.01767066666667
"15816","1_1_LT05_043026_20110911_17",201,15,363,231,1858,765,0,"11-09-11",9,48.95887849,-115.6481574,0,"LANDSAT_5",153.092148,47.398968,83,1,NA,1627,2011-09-11,2011,0.935353333333335
"15966","1_1_LT05_043029_20100706_34",352,16,560,560,1919,1674,0,"06-07-10",9,44.3871959,-118.3248941,0,"LANDSAT_5",132.839584,28.603268,9,0,NA,1359,2010-07-06,2010,-0.359552000000001
"15967","1_1_LT05_043029_20100722_34",373,16,539,574,1854,1663,5,"22-07-10",9,44.3871959,-118.3248941,0,"LANDSAT_5",134.874664,30.880054,9,0,NA,1280,2010-07-22,2010,0.285911999999999
"15968","1_1_LT05_043029_20100807_34",370,16,529,539,1752,1557,0,"07-08-10",9,44.3871959,-118.3248941,0,"LANDSAT_5",138.830353,34.144085,9,0,NA,1213,2010-08-07,2010,0.840460666666674
"15969","1_1_LT05_043029_20100823_34",313,16,484,504,1700,1533,0,"23-08-10",9,44.3871959,-118.3248941,0,"LANDSAT_5",143.829575,38.254326,9,0,NA,1196,2010-08-23,2010,0.997991000000008
"15970","1_1_LT05_043029_20100924_34",467,16,607,572,1481,1200,0,"24-09-10",9,44.3871959,-118.3248941,0,"LANDSAT_5",153.783371,48.398548,11,0,NA,909,2010-09-24,2010,0.528123666666666
"15971","1_1_LT05_043029_20110522_34",393,16,586,614,1895,1756,31,"22-05-11",9,44.3871959,-118.3248941,0,"LANDSAT_5",138.144669,29.590836,144,0,NA,1281,2011-05-22,2011,0.589566000000004
"15972","1_1_LT05_043029_20110607_34",474,16,664,646,2171,1753,49,"07-06-11",9,44.3871959,-118.3248941,0,"LANDSAT_5",134.613464,27.881901,97,0,NA,1525,2011-06-07,2011,0.113579999999999
"15973","1_1_LT05_043029_20110623_34",378,16,610,544,1989,1698,20,"23-06-11",9,44.3871959,-118.3248941,0,"LANDSAT_5",132.410767,27.786034,48,0,NA,1445,2011-06-23,2011,0.179445999999999
"15974","1_1_LT05_043029_20110709_34",340,16,559,531,1929,1659,0,"09-07-11",9,44.3871959,-118.3248941,0,"LANDSAT_5",132.46051,29.102421,11,0,NA,1398,2011-07-09,2011,-0.0172323333333337
"15975","1_1_LT05_043029_20110725_34",364,16,569,541,1853,1643,6,"25-07-11",9,44.3871959,-118.3248941,0,"LANDSAT_5",134.896317,31.560112,40,0,NA,1312,2011-07-25,2011,0.0224592380952378
"15976","1_1_LT05_043029_20110810_34",343,16,497,512,1742,1575,2,"10-08-11",9,44.3871959,-118.3248941,0,"LANDSAT_5",139.081039,34.970478,9,0,NA,1230,2011-08-10,2011,0.716996666666669
"15977","1_1_LT05_043029_20110826_34",360,16,478,501,1719,1449,0,"26-08-11",9,44.3871959,-118.3248941,0,"LANDSAT_5",144.190567,39.197601,51,0,NA,1218,2011-08-26,2011,0.724349060606066
"15978","1_1_LT05_043029_20110911_34",381,16,474,536,1636,1381,2,"11-09-11",9,44.3871959,-118.3248941,0,"LANDSAT_5",149.372253,44.104984,89,0,NA,1100,2011-09-11,2011,0.420598999999999
"15979","1_1_LT05_043029_20110927_34",282,16,432,434,1631,1275,10,"27-09-11",9,44.3871959,-118.3248941,0,"LANDSAT_5",153.990921,49.466816,8,0,NA,1197,2011-09-27,2011,1.488579
"16370","1_1_LT05_043034_20100503_13",319,16,496,457,2086,1282,1,"03-05-10",9,38.01912796,-120.0446221,0,"LANDSAT_5",131.999237,29.18898,16,0,NA,1629,2010-05-03,2010,1.615105
"16371","1_1_LT05_043034_20100503_91",471,16,738,836,2321,2116,1,"03-05-10",9,37.20029303,-121.1996827,0,"LANDSAT_5",131.999237,29.18898,33,0,NA,1485,2010-05-03,2010,-0.833128999999998
"16372","1_1_LT05_043034_20100519_13",330,16,493,474,2121,1350,14,"19-05-10",9,38.01912796,-120.0446221,0,"LANDSAT_5",126.456596,26.03616,29,0,NA,1647,2010-05-19,2010,1.69677766666666
"16373","1_1_LT05_043034_20100519_91",572,16,850,1107,2317,2571,14,"19-05-10",9,37.20029303,-121.1996827,0,"LANDSAT_5",126.456596,26.03616,11,0,NA,1210,2010-05-19,2010,-2.36424766666667
"16374","1_1_LT05_043034_20100620_13",281,16,509,414,2586,1148,1,"20-06-10",9,38.01912796,-120.0446221,0,"LANDSAT_5",118.424606,24.437462,9,0,NA,2172,2010-06-20,2010,0.751903666666669
"16375","1_1_LT05_043034_20100620_91",733,16,1154,1527,2493,3088,1,"20-06-10",9,37.20029303,-121.1996827,0,"LANDSAT_5",118.424606,24.437462,9,0,NA,966,2010-06-20,2010,-0.0571816666666667
"16376","1_1_LT05_043034_20100706_13",291,16,486,393,2605,1101,4,"06-07-10",9,38.01912796,-120.0446221,0,"LANDSAT_5",118.689865,25.520981,14,0,NA,2212,2010-07-06,2010,0.785233000000002
"16377","1_1_LT05_043034_20100706_91",817,16,1245,1605,2574,3123,4,"06-07-10",9,37.20029303,-121.1996827,0,"LANDSAT_5",118.689865,25.520981,9,0,NA,969,2010-07-06,2010,0.589389666666665
"16378","1_1_LT05_043034_20100722_13",284,16,422,341,2555,1063,1,"22-07-10",9,38.01912796,-120.0446221,0,"LANDSAT_5",122.130035,27.492413,17,0,NA,2214,2010-07-22,2010,1.081358
"16379","1_1_LT05_043034_20100722_91",807,16,1293,1625,2555,3140,1,"22-07-10",9,37.20029303,-121.1996827,0,"LANDSAT_5",122.130035,27.492413,9,0,NA,930,2010-07-22,2010,-0.110834666666667
"16380","1_1_LT05_043034_20100807_13",311,16,479,413,2511,1029,2,"07-08-10",9,38.01912796,-120.0446221,0,"LANDSAT_5",127.872009,30.228737,17,1,NA,2098,2010-08-07,2010,0.768273333333335
"16381","1_1_LT05_043034_20100807_91",844,16,1301,1700,2645,3318,2,"07-08-10",9,37.20029303,-121.1996827,0,"LANDSAT_5",127.872009,30.228737,9,0,NA,945,2010-08-07,2010,0.112997333333333
"16382","1_1_LT05_043034_20100823_13",205,16,353,326,2535,1006,0,"23-08-10",9,38.01912796,-120.0446221,0,"LANDSAT_5",134.789215,33.730511,8,1,NA,2209,2010-08-23,2010,0.869279333333334
"16383","1_1_LT05_043034_20100823_91",803,16,1184,1607,2602,3177,0,"23-08-10",9,37.20029303,-121.1996827,0,"LANDSAT_5",134.789215,33.730511,9,4,NA,995,2010-08-23,2010,0.340931999999999
"16384","1_1_LT05_043034_20100924_13",254,16,388,349,2581,996,0,"24-09-10",9,38.01912796,-120.0446221,0,"LANDSAT_5",148.020706,42.827385,8,1,NA,2232,2010-09-24,2010,1.02471266666667
"16385","1_1_LT05_043034_20100924_91",713,16,1088,1525,2607,3127,0,"24-09-10",9,37.20029303,-121.1996827,0,"LANDSAT_5",148.020706,42.827385,9,0,NA,1082,2010-09-24,2010,-0.653034666666666
"16386","1_1_LT05_043034_20110506_13",365,16,590,563,2071,1365,1,"06-05-11",9,38.01912796,-120.0446221,0,"LANDSAT_5",130.609558,28.711044,26,0,NA,1508,2011-05-06,2011,-0.911437666666663
"16387","1_1_LT05_043034_20110506_91",599,16,940,1113,2496,2599,1,"06-05-11",9,37.20029303,-121.1996827,0,"LANDSAT_5",130.609558,28.711044,9,0,NA,1383,2011-05-06,2011,-1.10942
"16388","1_1_LT05_043034_20110522_13",441,16,642,632,2160,1406,33,"22-05-11",9,38.01912796,-120.0446221,0,"LANDSAT_5",125.020676,25.857933,37,0,NA,1528,2011-05-22,2011,-0.455421000000001
"16389","1_1_LT05_043034_20110522_91",889,16,1153,1367,2398,2451,33,"22-05-11",9,37.20029303,-121.1996827,0,"LANDSAT_5",125.020676,25.857933,74,0,NA,1031,2011-05-22,2011,0.422352333333333
"16390","1_1_LT05_043034_20110607_13",364,16,551,471,2215,1233,10,"07-06-11",9,38.01912796,-120.0446221,0,"LANDSAT_5",120.189957,24.614792,103,0,NA,1744,2011-06-07,2011,-2.855899
"16391","1_1_LT05_043034_20110607_91",863,16,1230,1505,2460,3013,10,"07-06-11",9,37.20029303,-121.1996827,0,"LANDSAT_5",120.189957,24.614792,16,0,NA,955,2011-06-07,2011,0.635932666666665
"16392","1_1_LT05_043034_20110623_13",251,16,477,416,2516,1227,2,"23-06-11",9,38.01912796,-120.0446221,0,"LANDSAT_5",117.757347,24.786232,9,0,NA,2100,2011-06-23,2011,1.13493966666667
"16393","1_1_LT05_043034_20110623_91",887,16,1358,1751,2618,3322,2,"23-06-11",9,37.20029303,-121.1996827,0,"LANDSAT_5",117.757347,24.786232,9,0,NA,867,2011-06-23,2011,0.655962666666665
"16394","1_1_LT05_043034_20110709_13",248,16,450,366,2620,1140,3,"09-07-11",9,38.01912796,-120.0446221,0,"LANDSAT_5",118.59008,26.051064,9,0,NA,2254,2011-07-09,2011,0.683253666666668
"16395","1_1_LT05_043034_20110709_91",939,16,1373,1740,2625,3376,3,"09-07-11",9,37.20029303,-121.1996827,0,"LANDSAT_5",118.59008,26.051064,9,0,NA,885,2011-07-09,2011,0.662876999999999
"16396","1_1_LT05_043034_20110725_13",214,16,386,329,2578,1050,1,"25-07-11",9,38.01912796,-120.0446221,0,"LANDSAT_5",122.477348,28.149925,9,1,NA,2249,2011-07-25,2011,0.970051
"16397","1_1_LT05_043034_20110725_91",896,16,1339,1740,2647,3356,1,"25-07-11",9,37.20029303,-121.1996827,0,"LANDSAT_5",122.477348,28.149925,9,0,NA,907,2011-07-25,2011,0.719058666666666
"16398","1_1_LT05_043034_20110810_13",219,16,371,314,2588,1033,2,"10-08-11",9,38.01912796,-120.0446221,0,"LANDSAT_5",128.474503,31.011192,11,1,NA,2274,2011-08-10,2011,1.070147
"16399","1_1_LT05_043034_20110810_91",939,16,1317,1704,2622,3262,2,"10-08-11",9,37.20029303,-121.1996827,0,"LANDSAT_5",128.474503,31.011192,9,0,NA,918,2011-08-10,2011,0.728031999999998
"16400","1_1_LT05_043034_20110826_13",229,16,360,272,2518,1015,1,"26-08-11",9,38.01912796,-120.0446221,0,"LANDSAT_5",135.462555,34.621025,13,1,NA,2246,2011-08-26,2011,1.02708166666667
"16401","1_1_LT05_043034_20110826_91",907,16,1310,1748,2658,3233,1,"26-08-11",9,37.20029303,-121.1996827,0,"LANDSAT_5",135.462555,34.621025,9,0,NA,910,2011-08-26,2011,0.744647999999998
"16402","1_1_LT05_043034_20110927_13",226,16,322,260,2323,895,0,"27-09-11",9,38.01912796,-120.0446221,0,"LANDSAT_5",148.420486,43.867775,8,1,NA,2063,2011-09-27,2011,0.594958
"16403","1_1_LT05_043034_20110927_91",896,16,1274,1627,2473,2942,0,"27-09-11",9,37.20029303,-121.1996827,0,"LANDSAT_5",148.420486,43.867775,12,0,NA,846,2011-09-27,2011,0.574224999999999
"16543","1_1_LT05_044029_20100627_12",528,16,715,825,1873,1995,0,"27-06-10",9,45.04965447,-119.843402,0,"LANDSAT_5",132.739319,27.831364,10,0,NA,1048,2010-06-27,2010,1.03436366666667
"16544","1_1_LT05_044029_20100713_12",598,16,876,995,1911,2164,0,"13-07-10",9,45.04965447,-119.843402,0,"LANDSAT_5",133.443268,29.467304,9,0,NA,916,2010-07-13,2010,0.941168666666666
"16545","1_1_LT05_044029_20100729_12",615,16,821,1009,2022,2183,1,"29-07-10",9,45.04965447,-119.843402,0,"LANDSAT_5",136.424133,32.198421,49,0,NA,1013,2010-07-29,2010,0.674045333333333
"16546","1_1_LT05_044029_20100814_12",643,16,915,1073,1870,2269,0,"14-08-10",9,45.04965447,-119.843402,0,"LANDSAT_5",140.942474,35.848934,13,0,NA,797,2010-08-14,2010,0.817504
"16547","1_1_LT05_044029_20110513_12",680,16,881,944,2154,2160,17,"13-05-11",9,45.04965447,-119.843402,0,"LANDSAT_5",140.222046,31.274368,143,0,NA,1210,2011-05-13,2011,0.661648999999999
"16548","1_1_LT05_044029_20110614_12",486,16,642,682,1883,1879,0,"14-06-11",9,45.04965447,-119.843402,0,"LANDSAT_5",133.40802,27.648296,12,0,NA,1201,2011-06-14,2011,1.07289166666667
"16549","1_1_LT05_044029_20110801_12",620,16,878,1097,2240,2213,2,"01-08-11",9,45.04965447,-119.843402,0,"LANDSAT_5",136.550888,32.943424,17,0,NA,1143,2011-08-01,2011,-0.298008000000001
"16550","1_1_LT05_044029_20110817_12",654,16,848,1101,2207,2264,0,"17-08-11",9,45.04965447,-119.843402,0,"LANDSAT_5",141.265045,36.730206,17,0,NA,1106,2011-08-17,2011,-1.01467433333333
"16551","1_1_LT05_044029_20110902_12",649,16,920,1229,2256,2394,0,"02-09-11",9,45.04965447,-119.843402,0,"LANDSAT_5",146.491028,41.277195,9,0,NA,1027,2011-09-02,2011,-1.10732633333333
"16710","1_1_LT05_044034_20100611_91",612,16,963,1318,2223,2783,0,"11-06-10",9,37.20029303,-121.1996827,0,"LANDSAT_5",119.732491,24.309082,8,0,NA,905,2010-06-11,2010,-1.05030733333333
"16711","1_1_LT05_044034_20100627_91",646,16,1000,1307,2312,2916,4,"27-06-10",9,37.20029303,-121.1996827,0,"LANDSAT_5",118.13105,24.791016,9,0,NA,1005,2010-06-27,2010,-0.0122546666666666
"16712","1_1_LT05_044034_20100713_91",684,16,1116,1512,2501,2955,36,"13-07-10",9,37.20029303,-121.1996827,0,"LANDSAT_5",119.849098,26.288567,9,0,NA,989,2010-07-13,2010,-1.14705866666667
"16713","1_1_LT05_044034_20100729_91",669,16,1135,1567,2484,3035,40,"29-07-10",9,37.20029303,-121.1996827,0,"LANDSAT_5",124.416801,28.59433,9,0,NA,917,2010-07-29,2010,-0.324185
"16714","1_1_LT05_044034_20100814_91",681,16,1110,1584,2531,2964,53,"14-08-10",9,37.20029303,-121.1996827,0,"LANDSAT_5",130.821213,31.667633,9,0,NA,947,2010-08-14,2010,-0.735783666666667
"16715","1_1_LT05_044034_20100830_91",655,16,1100,1545,2570,3103,22,"30-08-10",9,37.20029303,-121.1996827,0,"LANDSAT_5",137.900681,35.49754,9,4,NA,1025,2010-08-30,2010,-0.352509
"16716","1_1_LT05_044034_20110513_91",510,16,816,1131,2476,2577,5,"13-05-11",9,37.20029303,-121.1996827,0,"LANDSAT_5",128.177612,27.263596,9,0,NA,1345,2011-05-13,2011,-5.15723533333334
"16717","1_1_LT05_044034_20110529_91",616,16,996,1375,2523,3017,3,"29-05-11",9,37.20029303,-121.1996827,0,"LANDSAT_5",122.70517,25.115837,9,0,NA,1148,2011-05-29,2011,-0.342751
"16718","1_1_LT05_044034_20110614_91",703,16,1087,1405,2358,3028,4,"14-06-11",9,37.20029303,-121.1996827,0,"LANDSAT_5",118.743942,24.533165,9,0,NA,953,2011-06-14,2011,-0.099460333333333
"16719","1_1_LT05_044034_20110630_91",753,16,1165,1521,2422,3110,30,"30-06-11",9,37.20029303,-121.1996827,0,"LANDSAT_5",117.70929,25.223351,9,0,NA,901,2011-06-30,2011,0.368658999999999
"16720","1_1_LT05_044034_20110716_91",817,16,1249,1629,2523,3085,52,"16-07-11",9,37.20029303,-121.1996827,0,"LANDSAT_5",119.969887,26.873943,9,0,NA,894,2011-07-16,2011,0.608009333333332
