"","system.index","B1_median","B2_count","B2_median","B3_median","B4_median","B5_median","cloud_cover","date","img_qual","lat","lon","radsat_qa_median","sensor","solar_az","solar_zen","sr_atmos_opacity_median","sr_cloud_qa_median",".geo","dvi","date1","year","prediction"
"10679","1_1_LT05_034029_19840512_25",1071,16,1464,1692,2514,3477,13,"12-05-84",9,45.23114318,-105.1000421,0,"LANDSAT_5",132.148911,34.062683,47,4,NA,822,1984-05-12,1984,0.423004000000001
"10680","1_1_LT05_034029_19840512_67",705,15,998,1151,2147,3001,13,"12-05-84",9,44.59890704,-103.7054763,0,"LANDSAT_5",132.148911,34.062683,13,0,NA,996,1984-05-12,1984,1.25741233333333
"10681","1_1_LT05_034029_19840528_25",924,16,1323,1468,2668,3334,2,"28-05-84",9,45.23114318,-105.1000421,0,"LANDSAT_5",128.428131,31.495377,70,0,NA,1200,1984-05-28,1984,0.917875666666664
"10682","1_1_LT05_034029_19840528_67",485,15,805,740,2546,2093,2,"28-05-84",9,44.59890704,-103.7054763,0,"LANDSAT_5",128.428131,31.495377,9,0,NA,1806,1984-05-28,1984,-0.449883666666667
"10683","1_1_LT05_034029_19840629_25",904,16,1344,1433,3088,3152,0,"29-06-84",9,45.23114318,-105.1000421,0,"LANDSAT_5",124.493073,31.040119,49,0,NA,1655,1984-06-29,1984,1.150283
"10684","1_1_LT05_034029_19840629_67",293,15,534,444,3033,1666,0,"29-06-84",9,44.59890704,-103.7054763,0,"LANDSAT_5",124.493073,31.040119,9,0,NA,2589,1984-06-29,1984,1.086446
"10685","1_1_LT05_034029_19840715_25",930,16,1349,1409,2971,3301,10,"15-07-84",9,45.23114318,-105.1000421,0,"LANDSAT_5",125.858078,32.744316,48,0,NA,1562,1984-07-15,1984,0.925278666666664
"10686","1_1_LT05_034029_19840715_67",321,15,518,426,2809,1618,10,"15-07-84",9,44.59890704,-103.7054763,0,"LANDSAT_5",125.858078,32.744316,9,0,NA,2383,1984-07-15,1984,-1.20155166666667
"10687","1_1_LT05_034029_19850718_67",451,15,612,631,2908,1904,30,"18-07-85",9,44.59890704,-103.7054763,0,"LANDSAT_5",126.653084,33.011642,43,0,NA,2277,1985-07-18,1985,0.321804999999999
"10688","1_1_LT05_034029_19850819_25",1340,16,1845,2164,2805,3855,67,"19-08-85",9,45.23114318,-105.1000421,0,"LANDSAT_5",135.365067,39.585476,105,0,NA,641,1985-08-19,1985,0.694226666666666
"10689","1_1_LT05_034029_19850920_25",838,16,1138,1280,1964,2837,1,"20-09-85",9,45.23114318,-105.1000421,0,"LANDSAT_5",146.121674,48.921352,9,0,NA,684,1985-09-20,1985,1.022803
"10690","1_1_LT05_034029_19850920_67",360,15,633,720,2095,2020,1,"20-09-85",9,44.59890704,-103.7054763,0,"LANDSAT_5",146.121674,48.921352,9,0,NA,1375,1985-09-20,1985,-2.57624733333333
"10691","1_1_LT05_034029_19860502_25",1024,16,1447,1593,2509,3439,22,"02-05-86",9,45.23114318,-105.1000421,0,"LANDSAT_5",133.53717,36.991425,48,0,NA,916,1986-05-02,1986,0.776636666666665
"10692","1_1_LT05_034029_19860502_67",566,15,773,870,1842,2528,22,"02-05-86",9,44.59890704,-103.7054763,0,"LANDSAT_5",133.53717,36.991425,82,0,NA,972,1986-05-02,1986,0.120058999999998
"10693","1_1_LT05_034029_19860518_67",508,15,816,840,2133,2521,30,"18-05-86",9,44.59890704,-103.7054763,0,"LANDSAT_5",129.546204,33.531441,55,4,NA,1293,1986-05-18,1986,1.03909766666667
"10694","1_1_LT05_034029_19860603_25",990,16,1424,1597,2839,3443,11,"03-06-86",9,45.23114318,-105.1000421,0,"LANDSAT_5",125.731773,31.651783,105,0,NA,1242,1986-06-03,1986,0.797546333333332
"10695","1_1_LT05_034029_19860603_67",352,15,635,473,3022,1817,11,"03-06-86",9,44.59890704,-103.7054763,0,"LANDSAT_5",125.731773,31.651783,27,0,NA,2549,1986-06-03,1986,0.677476666666667
"10696","1_1_LT05_034029_19860705_25",1044,16,1538,1752,2904,3417,14,"05-07-86",9,45.23114318,-105.1000421,0,"LANDSAT_5",122.725342,32.408028,9,4,NA,1152,1986-07-05,1986,0.546887333333334
"10697","1_1_LT05_034029_19860705_67",323,15,548,453,3176,1815,14,"05-07-86",9,44.59890704,-103.7054763,0,"LANDSAT_5",122.725342,32.408028,9,0,NA,2723,1986-07-05,1986,0.498892
"10698","1_1_LT05_034029_19860721_25",1058,16,1530,1696,2858,3762,7,"21-07-86",9,45.23114318,-105.1000421,0,"LANDSAT_5",124.654022,34.551849,61,0,NA,1162,1986-07-21,1986,0.641503333333332
"10699","1_1_LT05_034029_19860721_67",276,15,468,378,2833,1477,7,"21-07-86",9,44.59890704,-103.7054763,0,"LANDSAT_5",124.654022,34.551849,9,0,NA,2455,1986-07-21,1986,0.152739
"10700","1_1_LT05_034029_19860806_25",711,6,869,855,1054,994,32,"06-08-86",7,45.23114318,-105.1000421,0,"LANDSAT_5",128.53447,37.57716,33,8,NA,199,1986-08-06,1986,0.672513
"10701","1_1_LT05_034029_19860822_25",1114,16,1612,1855,2681,3758,5,"22-08-86",9,45.23114318,-105.1000421,0,"LANDSAT_5",133.61673,41.35186,22,0,NA,826,1986-08-22,1986,0.684977999999998
"10702","1_1_LT05_034029_19860822_67",332,15,529,455,2744,1703,5,"22-08-86",9,44.59890704,-103.7054763,0,"LANDSAT_5",133.61673,41.35186,9,0,NA,2289,1986-08-22,1986,0.991931333333336
"10703","1_1_LT05_034029_19860907_25",1083,16,1509,1747,2534,3560,4,"07-09-86",9,45.23114318,-105.1000421,0,"LANDSAT_5",139.073425,45.784508,27,0,NA,787,1986-09-07,1986,0.723398999999998
"10704","1_1_LT05_034029_19860907_67",239,15,463,388,2514,1564,4,"07-09-86",9,44.59890704,-103.7054763,0,"LANDSAT_5",139.073425,45.784508,9,0,NA,2126,1986-09-07,1986,1.41461366666667
"10705","1_1_LT05_034029_19860923_25",780,16,1099,1254,2280,2825,0,"23-09-86",9,45.23114318,-105.1000421,0,"LANDSAT_5",144.244064,50.737408,41,0,NA,1026,1986-09-23,1986,0.761585999999999
"10706","1_1_LT05_034029_19860923_67",297,15,580,555,2350,1495,0,"23-09-86",9,44.59890704,-103.7054763,0,"LANDSAT_5",144.244064,50.737408,9,0,NA,1795,1986-09-23,1986,-0.183739333333333
"10707","1_1_LT05_034029_19870505_25",889,16,1303,1432,2484,2994,3,"05-05-87",9,45.23114318,-105.1000421,0,"LANDSAT_5",132.569916,36.382839,79,0,NA,1052,1987-05-05,1987,0.452403666666666
"10708","1_1_LT05_034029_19870505_67",461,15,826,661,2786,2201,3,"05-05-87",9,44.59890704,-103.7054763,0,"LANDSAT_5",132.569916,36.382839,9,0,NA,2125,1987-05-05,1987,-0.210446666666667
"10709","1_1_LT05_034029_19870708_67",337,15,518,395,3265,1835,6,"08-07-87",9,44.59890704,-103.7054763,0,"LANDSAT_5",123.786903,32.266369,11,0,NA,2870,1987-07-08,1987,1.268731
"10710","1_1_LT05_034029_19870809_25",1085,16,1494,1740,2782,3803,2,"09-08-87",9,45.23114318,-105.1000421,0,"LANDSAT_5",130.838882,37.514355,96,0,NA,1042,1987-08-09,1987,0.868815333333332
"10711","1_1_LT05_034029_19870809_67",277,15,532,397,2929,1682,2,"09-08-87",9,44.59890704,-103.7054763,0,"LANDSAT_5",130.838882,37.514355,9,0,NA,2532,1987-08-09,1987,0.377601666666667
"10712","1_1_LT05_034029_19870926_25",1093,16,1513,1636,2556,3306,10,"26-09-87",9,45.23114318,-105.1000421,0,"LANDSAT_5",147.260971,50.867264,157,0,NA,920,1987-09-26,1987,0.588318666666666
"10713","1_1_LT05_034029_19870926_67",468,15,714,754,2201,2086,10,"26-09-87",9,44.59890704,-103.7054763,0,"LANDSAT_5",147.260971,50.867264,9,0,NA,1447,1987-09-26,1987,0.184526666666666
"10714","1_1_LT05_034029_19880523_25",1124,16,1596,1801,2771,3591,5,"23-05-88",9,45.23114318,-105.1000421,0,"LANDSAT_5",130.434555,31.79443,42,0,NA,970,1988-05-23,1988,0.774830999999998
"10715","1_1_LT05_034029_19880523_67",431,15,808,595,3139,2027,5,"23-05-88",9,44.59890704,-103.7054763,0,"LANDSAT_5",130.434555,31.79443,11,0,NA,2544,1988-05-23,1988,0.071792
"10716","1_1_LT05_034029_19880608_25",1197,16,1687,2000,2844,3939,10,"08-06-88",9,45.23114318,-105.1000421,0,"LANDSAT_5",127.076454,30.351315,50,0,NA,844,1988-06-08,1988,0.651782666666665
"10717","1_1_LT05_034029_19880608_67",349,15,559,467,3469,1981,10,"08-06-88",9,44.59890704,-103.7054763,0,"LANDSAT_5",127.076454,30.351315,9,0,NA,3002,1988-06-08,1988,0.0779520000000001
"10718","1_1_LT05_034029_19880624_25",1249,16,1766,2075,2779,4030,2,"24-06-88",9,45.23114318,-105.1000421,0,"LANDSAT_5",125.296814,30.44952,26,0,NA,704,1988-06-24,1988,0.636964666666665
"10719","1_1_LT05_034029_19880624_67",363,15,530,470,3305,2009,2,"24-06-88",9,44.59890704,-103.7054763,0,"LANDSAT_5",125.296814,30.44952,16,0,NA,2835,1988-06-24,1988,0.0645453333333333
"10720","1_1_LT05_034029_19880726_25",1376,16,1838,2159,3037,4212,0,"26-07-88",7,45.23114318,-105.1000421,0,"LANDSAT_5",128.657349,34.264843,86,0,NA,878,1988-07-26,1988,0.794415999999998
"10721","1_1_LT05_034029_19880726_67",406,15,594,522,3118,1974,0,"26-07-88",7,44.59890704,-103.7054763,0,"LANDSAT_5",128.657349,34.264843,37,0,NA,2596,1988-07-26,1988,1.364365
"10722","1_1_LT05_034029_19880811_25",1317,16,1830,2115,2832,4102,0,"11-08-88",9,45.23114318,-105.1000421,0,"LANDSAT_5",133.199661,37.5625,192,0,NA,717,1988-08-11,1988,0.695668333333332
"10723","1_1_LT05_034029_19880811_67",427,15,624,544,2951,2034,0,"11-08-88",9,44.59890704,-103.7054763,0,"LANDSAT_5",133.199661,37.5625,47,0,NA,2407,1988-08-11,1988,-1.757647
"10724","1_1_LT05_034029_19880827_25",1330,16,1883,2128,2859,4145,3,"27-08-88",9,45.23114318,-105.1000421,0,"LANDSAT_5",138.616226,41.620457,22,0,NA,731,1988-08-27,1988,0.790881999999999
"10725","1_1_LT05_034029_19880827_67",336,15,570,490,2919,1936,3,"27-08-88",9,44.59890704,-103.7054763,0,"LANDSAT_5",138.616226,41.620457,9,8,NA,2429,1988-08-27,1988,1.33857261904762
"10726","1_1_LT05_034029_19890510_25",1152,16,1553,1720,2857,3747,42,"10-05-89",9,45.23114318,-105.1000421,0,"LANDSAT_5",132.907013,34.476852,193,0,NA,1137,1989-05-10,1989,0.909314999999998
"10727","1_1_LT05_034029_19890526_25",1133,16,1625,1738,3005,3406,29,"26-05-89",9,45.23114318,-105.1000421,0,"LANDSAT_5",128.955872,31.761642,192,0,NA,1267,1989-05-26,1989,0.789380333333331
"10728","1_1_LT05_034029_19890526_67",546,1,902,728,3449,2329,29,"26-05-89",9,44.59890704,-103.7054763,0,"LANDSAT_5",128.955872,31.761642,104,4,NA,2721,1989-05-26,1989,-1.918692
"10729","1_1_LT05_034029_19890611_25",996,16,1478,1551,3107,2964,11,"11-06-89",7,45.23114318,-105.1000421,0,"LANDSAT_5",125.671768,30.668762,144,0,NA,1556,1989-06-11,1989,0.716856333333331
"10730","1_1_LT05_034029_19890611_67",320,15,568,413,3288,1751,11,"11-06-89",7,44.59890704,-103.7054763,0,"LANDSAT_5",125.671768,30.668762,10,0,NA,2875,1989-06-11,1989,0.790412
"10731","1_1_LT05_034029_19890729_67",444,15,613,539,3119,1954,61,"29-07-89",9,44.59890704,-103.7054763,0,"LANDSAT_5",128.061752,35.321777,118,0,NA,2580,1989-07-29,1989,0.606919000000001
"10732","1_1_LT05_034029_19890814_25",1196,16,1593,1801,2919,3416,7,"14-08-89",9,45.23114318,-105.1000421,0,"LANDSAT_5",132.695084,38.77013,105,0,NA,1118,1989-08-14,1989,0.728432666666665
"10733","1_1_LT05_034029_19890814_67",404,15,603,556,2883,1851,7,"14-08-89",9,44.59890704,-103.7054763,0,"LANDSAT_5",132.695084,38.77013,43,0,NA,2327,1989-08-14,1989,0.980558333333336
"10734","1_1_LT05_034029_19890830_25",1071,16,1537,1759,2685,3344,1,"30-08-89",9,45.23114318,-105.1000421,0,"LANDSAT_5",138.090576,42.936306,13,0,NA,926,1989-08-30,1989,0.428780000000002
"10735","1_1_LT05_034029_19890830_67",344,15,550,503,2712,1788,1,"30-08-89",9,44.59890704,-103.7054763,0,"LANDSAT_5",138.090576,42.936306,9,8,NA,2209,1989-08-30,1989,-0.933172809523806
"10736","1_1_LT05_034029_19890915_25",1048,16,1529,1697,2509,3349,0,"15-09-89",9,45.23114318,-105.1000421,0,"LANDSAT_5",143.462234,47.705021,16,0,NA,812,1989-09-15,1989,0.502061000000001
"10737","1_1_LT05_034029_19890915_67",370,15,616,591,2580,1869,0,"15-09-89",9,44.59890704,-103.7054763,0,"LANDSAT_5",143.462234,47.705021,9,0,NA,1989,1989-09-15,1989,0.730305333333335
"10988","1_1_LT05_034032_19840528_24",3115,15,7317,6817,6836,312,3,"28-05-84",9,40.31451399,-105.9304837,0,"LANDSAT_5",120.881935,29.752869,52,56,NA,19,1984-05-28,1984,-2.649414
"10989","1_1_LT05_034032_19840613_24",3115,8,20000,6826,7464,248,16,"13-06-84",9,40.31451399,-105.9304837,4,"LANDSAT_5",117.59259,29.012177,48,56,NA,638,1984-06-13,1984,-1.84582466666666
"10990","1_1_LT05_034032_19860502_24",20000,15,7071,6938,6565,849,49,"02-05-86",9,40.31451399,-105.9304837,2,"LANDSAT_5",127.530724,34.84,126,52,NA,-373,1986-05-02,1986,-2.21481411111111
"10991","1_1_LT05_034032_19860705_24",20000,15,5384,5728,5925,931,69,"05-07-86",9,40.31451399,-105.9304837,2,"LANDSAT_5",115.242966,31.062183,200,48,NA,197,1986-07-05,1986,-1.75054444444444
"10992","1_1_LT05_034032_19860822_24",933,15,1310,1435,2745,2173,39,"22-08-86",9,40.31451399,-105.9304837,0,"LANDSAT_5",128.372772,39.167618,137,0,NA,1310,1986-08-22,1986,0.673387666666665
"10993","1_1_LT05_034032_19870809_24",1165,5,1390,1369,2676,1987,25,"09-08-87",7,40.31451399,-105.9304837,0,"LANDSAT_5",124.800308,35.555027,143,0,NA,1307,1987-08-09,1987,0.548207333333333
"10994","1_1_LT05_034032_19870926_24",629,15,878,1135,2153,2700,15,"26-09-87",9,40.31451399,-105.9304837,0,"LANDSAT_5",143.804962,47.81778,24,0,NA,1018,1987-09-26,1987,-0.931057
"10995","1_1_LT05_034032_19880811_24",614,15,1006,1145,2597,2688,15,"11-08-88",9,40.31451399,-105.9304837,0,"LANDSAT_5",127.263992,35.432735,35,0,NA,1452,1988-08-11,1988,-0.895115666666667
"10996","1_1_LT05_034032_19890713_24",1672,15,1969,2242,3271,2422,13,"13-07-89",9,40.31451399,-105.9304837,0,"LANDSAT_5",117.656624,31.184532,68,0,NA,1029,1989-07-13,1989,-0.418711666666667
"10997","1_1_LT05_034032_19890814_24",726,15,1099,1324,2626,2395,16,"14-08-89",9,40.31451399,-105.9304837,0,"LANDSAT_5",126.977493,36.664219,49,0,NA,1302,1989-08-14,1989,-0.251629666666667
"10998","1_1_LT05_034032_19890915_24",552,9,904,1175,2193,2365,1,"15-09-89",9,40.31451399,-105.9304837,0,"LANDSAT_5",139.521805,44.871655,9,0,NA,1018,1989-09-15,1989,-0.975286
"11052","1_1_LT05_034037_19840512_15",1122,16,1588,2033,2884,3790,1,"12-05-84",9,32.73841738,-108.3508025,0,"LANDSAT_5",112.919708,29.668579,8,0,NA,851,1984-05-12,1984,0.674262333333331
"11053","1_1_LT05_034037_19840528_15",1175,16,1703,2104,3088,3819,9,"28-05-84",9,32.73841738,-108.3508025,0,"LANDSAT_5",107.082451,28.017513,8,0,NA,984,1984-05-28,1984,0.734619666666666
"11054","1_1_LT05_034037_19840613_15",1093,16,1579,2051,2943,3982,0,"13-06-84",9,32.73841738,-108.3508025,0,"LANDSAT_5",103.334816,27.718811,8,0,NA,892,1984-06-13,1984,0.668696999999997
"11055","1_1_LT05_034037_19860518_15",1020,16,1437,1784,2710,3505,0,"18-05-86",9,32.73841738,-108.3508025,0,"LANDSAT_5",109.836403,29.659771,8,0,NA,926,1986-05-18,1986,0.726319333333331
"11056","1_1_LT05_034037_19860603_15",1016,16,1446,1821,2727,3629,38,"03-06-86",9,32.73841738,-108.3508025,0,"LANDSAT_5",104.472855,28.675999,8,0,NA,906,1986-06-03,1986,0.591031666666665
"11057","1_1_LT05_034037_19860806_15",962,16,1395,1683,2723,3606,26,"06-08-86",9,32.73841738,-108.3508025,0,"LANDSAT_5",111.39782,33.661324,8,0,NA,1040,1986-08-06,1986,0.679915999999998
"11058","1_1_LT05_034037_19860822_15",891,16,1298,1544,2530,3285,5,"22-08-86",9,32.73841738,-108.3508025,0,"LANDSAT_5",118.780251,36.266594,12,0,NA,986,1986-08-22,1986,0.687133999999998
"11059","1_1_LT05_034037_19860907_15",1064,16,1503,1743,2936,3644,40,"07-09-86",9,32.73841738,-108.3508025,0,"LANDSAT_5",126.635857,39.525589,72,0,NA,1193,1986-09-07,1986,0.459364333333334
"11060","1_1_LT05_034037_19870505_15",1021,16,1415,1684,2601,3317,5,"05-05-87",9,32.73841738,-108.3508025,0,"LANDSAT_5",114.899323,31.775311,8,0,NA,917,1987-05-05,1987,0.555387666666666
"11061","1_1_LT05_034037_19870521_15",1046,16,1416,1739,2792,3376,20,"21-05-87",9,32.73841738,-108.3508025,0,"LANDSAT_5",108.742485,29.389088,40,0,NA,1053,1987-05-21,1987,0.627220333333333
"11062","1_1_LT05_034037_19870606_15",1215,16,1700,2023,3128,3938,72,"06-06-87",7,32.73841738,-108.3508025,0,"LANDSAT_5",103.92971,28.463432,22,0,NA,1105,1987-06-06,1987,0.735237666666666
"11063","1_1_LT05_034037_19870622_15",1022,16,1429,1808,2621,3521,0,"22-06-87",7,32.73841738,-108.3508025,0,"LANDSAT_5",101.824455,28.68084,8,0,NA,813,1987-06-22,1987,0.738281333333331
"11064","1_1_LT05_034037_19870708_15",1055,16,1456,1834,2588,3589,0,"08-07-87",9,32.73841738,-108.3508025,0,"LANDSAT_5",102.983826,29.668758,8,0,NA,754,1987-07-08,1987,0.676471999999998
"11065","1_1_LT05_034037_19870724_15",1091,16,1487,1907,2748,3668,4,"24-07-87",9,32.73841738,-108.3508025,0,"LANDSAT_5",107.186935,31.176666,10,0,NA,841,1987-07-24,1987,0.698144666666664
"11066","1_1_LT05_034037_19870809_15",982,16,1359,1620,2738,3595,25,"09-08-87",9,32.73841738,-108.3508025,0,"LANDSAT_5",113.748085,33.181084,23,0,NA,1118,1987-08-09,1987,0.783370999999997
"11067","1_1_LT05_034037_19870825_15",785,16,1119,1290,2367,2755,64,"25-08-87",9,32.73841738,-108.3508025,0,"LANDSAT_5",121.670044,35.785423,19,0,NA,1077,1987-08-25,1987,0.375803666666666
"11068","1_1_LT05_034037_19870910_15",823,16,1204,1400,2458,3298,0,"10-09-87",9,32.73841738,-108.3508025,0,"LANDSAT_5",129.858307,39.098549,9,0,NA,1058,1987-09-10,1987,0.958323999999997
"11069","1_1_LT05_034037_19870926_15",876,16,1248,1521,2442,3286,6,"26-09-87",9,32.73841738,-108.3508025,0,"LANDSAT_5",137.373337,43.107933,13,0,NA,921,1987-09-26,1987,0.86239033333333
"11070","1_1_LT05_034037_19880507_15",1067,16,1439,1755,2522,3542,0,"07-05-88",9,32.73841738,-108.3508025,0,"LANDSAT_5",115.708351,29.989975,8,0,NA,767,1988-05-07,1988,0.646228999999999
"11071","1_1_LT05_034037_19880523_15",1043,16,1442,1755,2593,3596,7,"23-05-88",9,32.73841738,-108.3508025,0,"LANDSAT_5",109.397545,27.887096,8,0,NA,838,1988-05-23,1988,0.749104666666664
"11072","1_1_LT05_034037_19880726_15",967,16,1370,1623,2602,3431,7,"26-07-88",7,32.73841738,-108.3508025,0,"LANDSAT_5",109.411301,30.540398,33,0,NA,979,1988-07-26,1988,0.647672999999999
"11073","1_1_LT05_034037_19880827_15",1006,16,1184,1242,2042,1738,62,"27-08-88",9,32.73841738,-108.3508025,0,"LANDSAT_5",124.314781,35.610497,332,0,NA,800,1988-08-27,1988,0.800180666666666
"11074","1_1_LT05_034037_19880928_15",760,16,1098,1385,2481,3084,0,"28-09-88",9,32.73841738,-108.3508025,0,"LANDSAT_5",139.54985,43.411583,9,0,NA,1096,1988-09-28,1988,0.649203333333332
"11075","1_1_LT05_034037_19890510_15",1195,16,1627,2012,2748,3716,8,"10-05-89",9,32.73841738,-108.3508025,0,"LANDSAT_5",114.045181,29.889732,9,0,NA,736,1989-05-10,1989,0.695504333333332
"11076","1_1_LT05_034037_19890526_15",1176,16,1631,2009,2725,3778,0,"26-05-89",9,32.73841738,-108.3508025,0,"LANDSAT_5",107.871246,28.138641,8,0,NA,716,1989-05-26,1989,0.671584333333332
"11077","1_1_LT05_034037_19890611_15",1178,16,1669,2072,2740,3777,0,"11-06-89",9,32.73841738,-108.3508025,0,"LANDSAT_5",103.600563,27.784889,8,0,NA,668,1989-06-11,1989,0.676524333333332
"11078","1_1_LT05_034037_19890713_15",1185,16,1653,2045,2738,3808,3,"13-07-89",9,32.73841738,-108.3508025,0,"LANDSAT_5",104.53614,29.800674,8,0,NA,693,1989-07-13,1989,0.687656666666665
"11079","1_1_LT05_034037_19890729_15",1005,16,1397,1708,2398,3503,28,"29-07-89",9,32.73841738,-108.3508025,0,"LANDSAT_5",109.518402,31.635838,9,0,NA,690,1989-07-29,1989,0.645148666666665
"11080","1_1_LT05_034037_19890814_15",856,16,1261,1473,2462,3374,10,"14-08-89",7,32.73841738,-108.3508025,0,"LANDSAT_5",116.459671,33.983231,9,0,NA,989,1989-08-14,1989,0.980844999999997
"11081","1_1_LT05_034037_19890830_15",878,16,1240,1408,2643,3286,64,"30-08-89",9,32.73841738,-108.3508025,0,"LANDSAT_5",124.358986,36.959633,95,0,NA,1235,1989-08-30,1989,0.923535333333331
"11082","1_1_LT05_034037_19890915_15",963,16,1299,1524,2620,3229,2,"15-09-89",9,32.73841738,-108.3508025,0,"LANDSAT_5",132.166718,40.628201,8,8,NA,1096,1989-09-15,1989,0.624468666666665
"11232","1_1_LT05_035027_19840503_81",954,15,1285,1468,2175,3343,28,"03-05-84",9,46.93344315,-104.6553148,0,"LANDSAT_5",138.001709,37.815533,8,0,NA,707,1984-05-03,1984,1.373482
"11233","1_1_LT05_035027_19840519_81",886,15,1211,1401,2167,3250,1,"19-05-84",9,46.93344315,-104.6553148,0,"LANDSAT_5",134.867188,34.226032,8,0,NA,766,1984-05-19,1984,1.33115533333333
"11234","1_1_LT05_035027_19840706_81",828,15,1155,1267,2224,3149,1,"06-07-84",9,46.93344315,-104.6553148,0,"LANDSAT_5",129.554474,32.894272,8,0,NA,957,1984-07-06,1984,1.19877433333333
"11235","1_1_LT05_035027_19850506_81",792,15,1087,1178,2018,3025,0,"06-05-85",9,46.93344315,-104.6553148,0,"LANDSAT_5",138.410492,36.808708,8,0,NA,840,1985-05-06,1985,1.40079633333333
"11236","1_1_LT05_035027_19850522_81",804,15,1091,1207,2123,3089,10,"22-05-85",9,46.93344315,-104.6553148,0,"LANDSAT_5",135.124222,33.503391,34,0,NA,916,1985-05-22,1985,1.12410666666667
"11237","1_1_LT05_035027_19850607_81",682,15,1033,1096,2192,3130,1,"07-06-85",9,46.93344315,-104.6553148,0,"LANDSAT_5",132.00766,31.812824,8,0,NA,1096,1985-06-07,1985,1.34967433333333
"11238","1_1_LT05_035027_19850623_81",807,15,1131,1270,2171,3131,0,"23-06-85",9,46.93344315,-104.6553148,0,"LANDSAT_5",130.097107,31.738533,8,0,NA,901,1985-06-23,1985,1.206414
"11239","1_1_LT05_035027_19850725_81",867,15,1197,1429,2109,3376,8,"25-07-85",9,46.93344315,-104.6553148,0,"LANDSAT_5",132.33165,35.548649,8,0,NA,680,1985-07-25,1985,1.56792566666666
"11240","1_1_LT05_035027_19850810_81",857,15,1190,1442,2041,3356,57,"10-08-85",9,46.93344315,-104.6553148,0,"LANDSAT_5",136.147095,38.969952,97,0,NA,599,1985-08-10,1985,1.63069666666666
"11241","1_1_LT05_035027_19850826_81",906,15,1197,1390,2015,3262,0,"26-08-85",9,46.93344315,-104.6553148,0,"LANDSAT_5",140.894897,43.19342,37,0,NA,625,1985-08-26,1985,1.39780233333333
"11242","1_1_LT05_035027_19860610_81",644,15,975,954,2285,2810,3,"10-06-86",9,46.93344315,-104.6553148,0,"LANDSAT_5",129.192627,32.565018,9,0,NA,1331,1986-06-10,1986,0.478469333333333
"11243","1_1_LT05_035027_19860626_81",717,15,1019,1144,2169,2953,0,"26-06-86",9,46.93344315,-104.6553148,0,"LANDSAT_5",127.494385,32.810558,8,0,NA,1025,1986-06-26,1986,1.047092
"11244","1_1_LT05_035027_19860712_81",1043,15,1396,1600,2672,3896,42,"12-07-86",9,46.93344315,-104.6553148,0,"LANDSAT_5",127.851936,34.404381,14,4,NA,1072,1986-07-12,1986,1.13581933333333
"11245","1_1_LT05_035027_19860728_81",1003,15,1371,1538,2262,3516,1,"28-07-86",9,46.93344315,-104.6553148,0,"LANDSAT_5",130.282364,37.070244,195,0,NA,724,1986-07-28,1986,0.982189999999997
"11246","1_1_LT05_035027_19860829_81",959,15,1322,1610,2198,3467,0,"29-08-86",9,46.93344315,-104.6553148,0,"LANDSAT_5",139.041565,44.912537,8,0,NA,588,1986-08-29,1986,0.925211999999997
"11247","1_1_LT05_035027_19870512_81",654,15,921,997,2256,2770,0,"12-05-87",9,46.93344315,-104.6553148,0,"LANDSAT_5",135.057068,36.235924,39,0,NA,1259,1987-05-12,1987,0.397482333333332
"11248","1_1_LT05_035027_19870613_81",644,15,940,1044,2258,2784,0,"13-06-87",9,46.93344315,-104.6553148,0,"LANDSAT_5",129.243439,32.28656,9,0,NA,1214,1987-06-13,1987,0.662781999999999
"11249","1_1_LT05_035027_19870715_81",712,15,1075,1195,2185,3077,0,"15-07-87",9,46.93344315,-104.6553148,0,"LANDSAT_5",129.208664,34.329941,13,0,NA,990,1987-07-15,1987,1.01724666666667
"11250","1_1_LT05_035027_19870731_81",769,15,1124,1278,2139,3054,34,"31-07-87",9,46.93344315,-104.6553148,0,"LANDSAT_5",132.241791,37.067806,10,0,NA,861,1987-07-31,1987,1.09232766666666
"11251","1_1_LT05_035027_19870901_81",714,15,1010,1123,1879,2857,0,"01-09-87",9,46.93344315,-104.6553148,0,"LANDSAT_5",141.785385,45.045689,15,0,NA,756,1987-09-01,1987,1.08789566666667
"11252","1_1_LT05_035027_19880530_81",1021,15,1379,1530,2381,3383,16,"30-05-88",7,46.93344315,-104.6553148,0,"LANDSAT_5",133.545898,32.387276,153,0,NA,851,1988-05-30,1988,0.865275666666665
"11253","1_1_LT05_035027_19880615_81",873,15,1226,1413,2167,3390,0,"15-06-88",9,46.93344315,-104.6553148,0,"LANDSAT_5",130.985489,31.520908,8,0,NA,754,1988-06-15,1988,1.58489933333333
"11254","1_1_LT05_035027_19880701_81",954,15,1344,1577,2243,3545,11,"01-07-88",9,46.93344315,-104.6553148,0,"LANDSAT_5",130.091125,32.178249,8,0,NA,666,1988-07-01,1988,0.728644999999998
"11255","1_1_LT05_035027_19880818_81",1373,15,1651,1776,2285,3483,1,"18-08-88",9,46.93344315,-104.6553148,0,"LANDSAT_5",138.923767,40.930374,286,0,NA,509,1988-08-18,1988,0.901960666666664
"11256","1_1_LT05_035027_19880903_81",979,15,1319,1577,2161,3420,0,"03-09-88",9,46.93344315,-104.6553148,0,"LANDSAT_5",143.895615,45.492981,8,0,NA,584,1988-09-03,1988,0.833672666666664
